rank,group,ntaxa,parent,nH2O,ZC,nC
genus,Thermoanaerobacter,17,Thermoanaerobacteraceae,-0.697737,-0.226954,5.104477
genus,Thermoanaerobacterium,9,Thermoanaerobacterales Family III. Incertae Sedis,-0.725046,-0.21428,5.113904
genus,Erysipelatoclostridium,10,Erysipelotrichaceae,-0.750716,-0.188935,5.104708
genus,Moorella,10,Thermoanaerobacteraceae,-0.711288,-0.182074,4.935332
genus,Anaerocolumna,7,Lachnospiraceae,-0.741632,-0.187866,5.059658
genus,Eubacterium,71,Eubacteriaceae,-0.75023,-0.176962,5.047806
genus,Enterocloster,7,Lachnospiraceae,-0.760743,-0.153652,4.966512
genus,Romboutsia,16,Peptostreptococcaceae,-0.697379,-0.211304,5.08093
genus,Terrisporobacter,4,Peptostreptococcaceae,-0.696601,-0.205224,5.066774
genus,Faecalicatena,4,Lachnospiraceae,-0.750676,-0.164558,4.999778
genus,Peptoclostridium,3,Peptostreptococcaceae,-0.70588,-0.187886,5.00605
genus,Desulfotomaculum,11,Peptococcaceae,-0.713822,-0.184417,4.9738
genus,Desulfosporosinus,21,Peptococcaceae,-0.715748,-0.190735,4.997056
genus,Desulfofundulus,8,Peptococcaceae,-0.72116,-0.175514,4.956794
genus,Halobacillus,27,Bacillaceae,-0.761298,-0.173069,5.044585
genus,Clavibacter,10,Microbacteriaceae,-0.695679,-0.127889,4.70941
genus,Leifsonia,41,Microbacteriaceae,-0.713033,-0.135975,4.753135
genus,Lactobacillus,162,Lactobacillaceae,-0.740966,-0.1785,5.023899
genus,Levilactobacillus,31,Lactobacillaceae,-0.747023,-0.160892,4.957561
genus,Lentilactobacillus,17,Lactobacillaceae,-0.745723,-0.172266,5.007659
genus,Lacticaseibacillus,31,Lactobacillaceae,-0.740165,-0.164733,4.932612
genus,Lactiplantibacillus,18,Lactobacillaceae,-0.742708,-0.167808,4.96609
genus,Limosilactobacillus,27,Lactobacillaceae,-0.757652,-0.163581,5.010685
genus,Latilactobacillus,8,Lactobacillaceae,-0.732922,-0.180149,5.003394
genus,Ligilactobacillus,16,Lactobacillaceae,-0.738001,-0.17924,5.035271
genus,Companilactobacillus,35,Lactobacillaceae,-0.736953,-0.183509,5.036189
genus,Amylolactobacillus,3,Lactobacillaceae,-0.730501,-0.183419,5.02922
genus,Loigolactobacillus,9,Lactobacillaceae,-0.732972,-0.179364,4.989674
genus,Fructilactobacillus,5,Lactobacillaceae,-0.742377,-0.171182,5.026702
genus,Liquorilactobacillus,13,Lactobacillaceae,-0.724443,-0.196377,5.049986
genus,Kandleria,1,Coprobacillaceae,-0.760283,-0.186371,5.114532
genus,Fructobacillus,7,Lactobacillaceae,-0.726431,-0.166842,4.951308
genus,Listeria,40,Listeriaceae,-0.733414,-0.189216,5.037729
genus,Renibacterium,1,Micrococcaceae,-0.701824,-0.145698,4.777281
genus,Erysipelothrix,20,Erysipelotrichaceae,-0.748114,-0.182892,5.057998
genus,Kurthia,11,Planococcaceae,-0.734664,-0.189502,5.044397
genus,Alloiococcus,1,Carnobacteriaceae,-0.744147,-0.153299,4.991905
genus,Actinomyces,93,Actinomycetaceae,-0.708876,-0.121599,4.731159
genus,Actinobaculum,6,Actinomycetaceae,-0.72248,-0.118958,4.763505
genus,Schaalia,17,Actinomycetaceae,-0.717376,-0.127816,4.775165
genus,Trueperella,9,Actinomycetaceae,-0.723372,-0.135956,4.804259
genus,Arthrobacter,239,Micrococcaceae,-0.715583,-0.135016,4.758347
genus,Pseudarthrobacter,29,Micrococcaceae,-0.715357,-0.13584,4.753357
genus,Bifidobacterium,141,Bifidobacteriaceae,-0.746172,-0.120076,4.828146
genus,Brevibacterium,58,Brevibacteriaceae,-0.714046,-0.127793,4.759601
genus,Corynebacterium,334,Corynebacteriaceae,-0.726226,-0.128097,4.79368
genus,Cellulosimicrobium,17,Promicromonosporaceae,-0.705403,-0.112508,4.673647
genus,Oerskovia,13,Cellulomonadaceae,-0.702929,-0.124066,4.696139
genus,Holdemanella,4,Erysipelotrichaceae,-0.758116,-0.18207,5.089506
genus,Propionibacterium,18,Propionibacteriaceae,-0.741057,-0.115739,4.773008
genus,Cutibacterium,8,Propionibacteriaceae,-0.725342,-0.124003,4.782023
genus,Acidipropionibacterium,6,Propionibacteriaceae,-0.715669,-0.121671,4.746105
genus,Arachnia,4,Propionibacteriaceae,-0.718518,-0.134047,4.795857
genus,Propioniferax,1,Propionibacteriaceae,-0.730048,-0.114124,4.765625
genus,Mycobacterium,282,Mycobacteriaceae,-0.730983,-0.122485,4.75162
genus,Mycolicibacterium,126,Mycobacteriaceae,-0.728331,-0.124956,4.755282
genus,Mycobacteroides,25,Mycobacteriaceae,-0.729748,-0.128429,4.776639
genus,Mycolicibacter,15,Mycobacteriaceae,-0.727445,-0.117664,4.718045
genus,Mycolicibacillus,3,Mycobacteriaceae,-0.692717,-0.106989,4.632389
genus,Amycolatopsis,92,Pseudonocardiaceae,-0.720386,-0.125167,4.749185
genus,Actinokineospora,15,Pseudonocardiaceae,-0.708748,-0.121449,4.7148
genus,Nocardia,126,Nocardiaceae,-0.724497,-0.121304,4.752747
genus,Rhodococcus,236,Nocardiaceae,-0.714629,-0.126215,4.744318
genus,Saccharopolyspora,27,Pseudonocardiaceae,-0.727218,-0.113054,4.752493
genus,Nocardioides,177,Nocardioidaceae,-0.716017,-0.118134,4.730129
genus,Pseudonocardia,55,Pseudonocardiaceae,-0.709524,-0.112266,4.689001
genus,Actinopolyspora,15,Actinopolysporaceae,-0.732949,-0.095612,4.747747
genus,Saccharomonospora,14,Pseudonocardiaceae,-0.723354,-0.111051,4.74623
genus,Frankia,56,Frankiaceae,-0.712206,-0.113167,4.696362
genus,Geodermatophilus,27,Geodermatophilaceae,-0.701226,-0.117074,4.682843
genus,Dermatophilus,1,Dermatophilaceae,-0.713102,-0.125398,4.765684
genus,Actinoplanes,51,Micromonosporaceae,-0.719807,-0.12335,4.736606
genus,Micromonospora,183,Micromonosporaceae,-0.721948,-0.119391,4.735205
genus,Streptomyces,1697,Streptomycetaceae,-0.726994,-0.109802,4.72551
genus,Kitasatospora,38,Streptomycetaceae,-0.723529,-0.115549,4.714553
genus,Streptoalloteichus,2,Pseudonocardiaceae,-0.741926,-0.117555,4.80311
genus,Actinomadura,70,Thermomonosporaceae,-0.725236,-0.113691,4.735066
genus,Thermomonospora,7,Thermomonosporaceae,-0.725816,-0.10706,4.745832
genus,Microtetraspora,5,Streptosporangiaceae,-0.722967,-0.121222,4.765131
genus,Planomonospora,8,Streptosporangiaceae,-0.718132,-0.120598,4.74276
genus,Streptosporangium,14,Streptosporangiaceae,-0.721328,-0.123833,4.754426
genus,Microbispora,31,Streptosporangiaceae,-0.725735,-0.120268,4.747112
genus,Thermobispora,1,Streptosporangiaceae,-0.713986,-0.133358,4.784965
genus,Nocardiopsis,57,Nocardiopsaceae,-0.733624,-0.101388,4.73277
genus,Thermobifida,4,Nocardiopsaceae,-0.729283,-0.113923,4.794165
genus,Thermoactinomyces,18,Thermoactinomycetaceae,-0.751467,-0.180612,5.054152
genus,Kibdelosporangium,6,Pseudonocardiaceae,-0.721501,-0.125808,4.77698
genus,Microbacterium,283,Microbacteriaceae,-0.71231,-0.131489,4.7454
genus,Curtobacterium,143,Microbacteriaceae,-0.709148,-0.12172,4.7158
genus,Tropheryma,1,Tropherymataceae,-0.715398,-0.169699,4.923302
genus,Aeromicrobium,37,Nocardioidaceae,-0.711524,-0.124171,4.745808
genus,Pimelobacter,1,Nocardioidaceae,-0.708776,-0.12201,4.716007
genus,Rothia,56,Micrococcaceae,-0.729626,-0.131416,4.821705
genus,Mobiluncus,5,Actinomycetaceae,-0.718175,-0.143078,4.822062
genus,Gordonia,74,Gordoniaceae,-0.71917,-0.119444,4.740485
genus,Sphaerobacter,1,Sphaerobacteraceae,-0.732742,-0.141462,4.853867
genus,Tsukamurella,11,Tsukamurellaceae,-0.71033,-0.126966,4.721315
genus,Saccharothrix,21,Pseudonocardiaceae,-0.724519,-0.116935,4.746203
genus,Sporolactobacillus,14,Sporolactobacillaceae,-0.737904,-0.183922,5.027255
genus,Anaeroplasma,1,Anaeroplasmataceae,-0.764792,-0.192482,5.129526
genus,Mycoplasma,96,Mycoplasmataceae,-0.747686,-0.206095,5.192471
genus,Mycoplasmopsis,40,Mycoplasmataceae,-0.749715,-0.201186,5.188722
genus,Ureaplasma,5,Mycoplasmataceae,-0.75041,-0.192977,5.18245
genus,Spiroplasma,38,Spiroplasmataceae,-0.750209,-0.216819,5.202223
genus,Acholeplasma,14,Acholeplasmataceae,-0.731639,-0.217464,5.16193
genus,Mesoplasma,12,Entomoplasmataceae,-0.729783,-0.212316,5.151704
genus,Methanobacterium,17,Methanobacteriaceae,-0.716692,-0.197622,5.03383
genus,Methanobrevibacter,21,Methanobacteriaceae,-0.731734,-0.180143,5.036704
genus,Methanohalophilus,9,Methanosarcinaceae,-0.724475,-0.165177,4.960362
genus,Methanothermus,1,Methanothermaceae,-0.667116,-0.238774,5.102426
genus,Methanococcus,5,Methanococcaceae,-0.692023,-0.212081,5.065488
genus,Methanothermococcus,2,Methanococcaceae,-0.694435,-0.21803,5.098609
genus,Methanotorris,3,Methanocaldococcaceae,-0.666815,-0.239031,5.105305
genus,Methanocaldococcus,8,Methanocaldococcaceae,-0.68886,-0.243017,5.168632
genus,Methanocorpusculum,4,Methanocorpusculaceae,-0.712035,-0.180029,4.922394
genus,Methanogenium,3,Methanomicrobiaceae,-0.725009,-0.141219,4.880875
genus,Methanoculleus,11,Methanomicrobiaceae,-0.732191,-0.153001,4.900223
genus,Methanofollis,6,Methanomicrobiaceae,-0.721966,-0.152807,4.861824
genus,Methanospirillum,4,Methanospirillaceae,-0.726894,-0.172414,4.974709
genus,Methanomicrobium,2,Methanomicrobiaceae,-0.718788,-0.173212,4.941896
genus,Methanosarcina,26,Methanosarcinaceae,-0.728306,-0.180788,4.999923
genus,Methanolobus,9,Methanosarcinaceae,-0.729328,-0.176336,4.996425
genus,Methanothrix,3,Methanotrichaceae,-0.721897,-0.154663,4.911758
genus,Methanococcoides,8,Methanosarcinaceae,-0.716242,-0.173979,4.961155
genus,Archaeoglobus,6,Archaeoglobaceae,-0.719655,-0.208013,5.05811
genus,Haloarcula,31,Haloarculaceae,-0.759778,-0.081216,4.773142
genus,Halobacterium,13,Halobacteriaceae,-0.760766,-0.078232,4.749083
genus,Haloferax,41,Haloferacaceae,-0.756722,-0.089359,4.771264
genus,Halorubrum,72,Halorubraceae,-0.754507,-0.073086,4.724707
genus,Halococcus,10,Halococcaceae,-0.760417,-0.084604,4.771287
genus,Natronobacterium,4,Natrialbaceae,-0.788787,-0.051204,4.809584
genus,Natronomonas,16,Haloarculaceae,-0.756012,-0.081634,4.76548
genus,Pyrococcus,10,Thermococcaceae,-0.728437,-0.224846,5.171894
genus,Thermococcus,64,Thermococcaceae,-0.735646,-0.214911,5.12285
genus,Thermofilum,5,Thermofilaceae,-0.699486,-0.20868,5.034411
genus,Thermoproteus,5,Thermoproteaceae,-0.723087,-0.181795,4.942284
genus,Desulfurococcus,2,Desulfurococcaceae,-0.706934,-0.21257,5.045027
genus,Pyrobaculum,7,Thermoproteaceae,-0.736071,-0.208031,5.033181
genus,Staphylothermus,3,Desulfurococcaceae,-0.726807,-0.235713,5.187558
genus,Acidianus,9,Sulfolobaceae,-0.71847,-0.236084,5.14364
genus,Sulfolobus,12,Sulfolobaceae,-0.72157,-0.233731,5.166446
genus,Saccharolobus,1,Sulfolobaceae,-0.722729,-0.238244,5.169479
genus,Desulfobacter,6,Desulfobacteraceae,-0.734158,-0.17472,4.987176
genus,Desulfobacterium,2,Desulfobacteraceae,-0.733488,-0.179971,4.985528
genus,Desulfosarcina,6,Desulfobacteraceae,-0.739886,-0.163568,4.965038
genus,Thermoplasma,4,Thermoplasmataceae,-0.742527,-0.191152,5.059642
genus,Pyrodictium,2,Pyrodictiaceae,-0.699495,-0.183392,4.948633
genus,Methanoplanus,1,Methanomicrobiaceae,-0.733465,-0.166546,4.97894
genus,Methanosphaera,6,Methanobacteriaceae,-0.711855,-0.176614,5.025919
genus,Methanopyrus,5,Methanopyraceae,-0.706344,-0.153626,4.9428
genus,Methanohalobium,1,Methanosarcinaceae,-0.734688,-0.161827,5.006545
genus,Halanaerobium,11,Halanaerobiaceae,-0.717415,-0.199079,5.077477
genus,Thermotoga,21,Thermotogaceae,-0.73896,-0.217069,5.146697
genus,Haliscomenobacter,1,Haliscomenobacteraceae,-0.791551,-0.165273,5.05189
genus,Flexistipes,1,Deferribacteraceae,-0.743959,-0.200787,5.105834
genus,Desulfomonile,1,Syntrophaceae,-0.740663,-0.168019,4.972892
genus,Arhodomonas,3,Ectothiorhodospiraceae,-0.746771,-0.115558,4.809625
genus,Xylella,3,Xanthomonadaceae,-0.732231,-0.134503,4.874534
genus,Acetonema,1,Sporomusaceae,-0.714835,-0.177831,4.935768
genus,Sporomusa,9,Sporomusaceae,-0.708355,-0.185926,4.938396
genus,Acetitomaculum,1,Lachnospiraceae,-0.723145,-0.187588,5.048773
genus,Thermosipho,13,Fervidobacteriaceae,-0.733061,-0.245382,5.220758
genus,Fervidobacterium,8,Fervidobacteriaceae,-0.737217,-0.222104,5.149664
genus,Teredinibacter,6,Cellvibrionaceae,-0.757418,-0.14543,4.935817
genus,Roseobacter,227,Rhodobacteraceae,-0.739538,-0.13756,4.817491
genus,Heliobacterium,3,Heliobacteriaceae,-0.716036,-0.169559,4.959775
genus,Heliomicrobium,4,Heliobacteriaceae,-0.716101,-0.160687,4.917097
genus,Gardnerella,10,Bifidobacteriaceae,-0.741335,-0.137499,4.90554
genus,Cardiobacterium,3,Cardiobacteriaceae,-0.754373,-0.144878,4.911062
genus,Hirschia,3,Hyphomonadaceae,-0.731882,-0.142577,4.8972
genus,Symbiobacterium,3,Symbiobacteriaceae,-0.758439,-0.142095,4.896666
genus,Verrucomicrobium,5,Verrucomicrobiaceae,-0.7716,-0.12516,4.914208
genus,Vagococcus,25,Enterococcaceae,-0.728299,-0.191886,5.05541
genus,Peptococcus,1,Peptococcaceae,-0.730639,-0.165049,4.93891
genus,Marinobacter,111,Alteromonadaceae,-0.750973,-0.137819,4.90321
genus,Carnobacterium,26,Carnobacteriaceae,-0.73015,-0.184637,5.035947
genus,Synergistes,2,Synergistaceae,-0.726221,-0.16627,4.90311
genus,Brochothrix,3,Listeriaceae,-0.700654,-0.187941,5.006104
genus,Orthopoxvirus,10,Poxviridae,-0.786255,-0.17448,5.160985
genus,Parapoxvirus,5,Poxviridae,-0.759106,-0.127441,4.905531
genus,Avipoxvirus,7,Poxviridae,-0.768116,-0.185568,5.184766
genus,Capripoxvirus,3,Poxviridae,-0.781582,-0.217257,5.282804
genus,Leporipoxvirus,3,Poxviridae,-0.795293,-0.199309,5.210123
genus,Suipoxvirus,1,Poxviridae,-0.785901,-0.203324,5.258692
genus,Molluscipoxvirus,1,Poxviridae,-0.775224,-0.120814,4.923698
genus,Betaentomopoxvirus,6,Poxviridae,-0.824388,-0.19571,5.343967
genus,Simplexvirus,13,Herpesviridae,-0.78328,-0.099752,4.805944
genus,Varicellovirus,17,Herpesviridae,-0.774349,-0.107752,4.822031
genus,Cytomegalovirus,9,Herpesviridae,-0.806713,-0.141132,5.033616
genus,Muromegalovirus,3,Herpesviridae,-0.779088,-0.103648,4.906367
genus,Percavirus,4,Herpesviridae,-0.803514,-0.15144,5.032143
genus,Roseolovirus,6,Herpesviridae,-0.799366,-0.171587,5.149777
genus,Lymphocryptovirus,8,Herpesviridae,-0.788684,-0.107008,4.889784
genus,Rhadinovirus,9,Herpesviridae,-0.79505,-0.156791,5.020282
genus,Iltovirus,2,Herpesviridae,-0.770189,-0.111237,4.868303
genus,Mardivirus,7,Herpesviridae,-0.770226,-0.105212,4.870871
genus,Macavirus,8,Herpesviridae,-0.803534,-0.159821,5.057722
genus,Ictalurivirus,3,Alloherpesviridae,-0.762924,-0.159564,5.0056
genus,Orthohepadnavirus,11,Hepadnaviridae,-0.88737,-0.162825,5.108879
genus,Alphabaculovirus,55,Baculoviridae,-0.819597,-0.141148,5.133023
genus,Betabaculovirus,26,Baculoviridae,-0.824661,-0.152527,5.17742
genus,Alphatristromavirus,2,Tristromaviridae,-0.811886,-0.191866,5.142476
genus,Ichnovirus,3,Polydnaviridae,-0.842542,-0.159188,5.15637
genus,Ranavirus,10,Iridoviridae,-0.767094,-0.122952,4.869859
genus,Asfivirus,4,Asfarviridae,-0.812284,-0.188591,5.218311
genus,Chlorovirus,11,Phycodnaviridae,-0.783406,-0.16554,5.053402
genus,Mastadenovirus,65,Adenoviridae,-0.818642,-0.112871,4.984173
genus,Xipapillomavirus,5,Papillomaviridae,-0.828418,-0.101892,4.998775
genus,Deltapapillomavirus,9,Papillomaviridae,-0.80714,-0.106023,4.916736
genus,Iotapapillomavirus,3,Papillomaviridae,-0.817685,-0.077753,4.911407
genus,Pipapillomavirus,5,Papillomaviridae,-0.805295,-0.098024,4.928255
genus,Alphapapillomavirus,18,Papillomaviridae,-0.824281,-0.106116,4.955439
genus,Nupapillomavirus,1,Papillomaviridae,-0.793041,-0.105842,4.97889
genus,Betapapillomavirus,7,Papillomaviridae,-0.814814,-0.08732,4.960649
genus,Gammapapillomavirus,41,Papillomaviridae,-0.817475,-0.117062,5.022512
genus,Kappapapillomavirus,2,Papillomaviridae,-0.80293,-0.112788,4.954174
genus,Betapolyomavirus,34,Polyomaviridae,-0.812203,-0.13682,5.044959
genus,Caulimovirus,13,Caulimoviridae,-0.748814,-0.160047,5.116646
genus,Soymovirus,5,Caulimoviridae,-0.742424,-0.175205,5.19129
genus,Badnavirus,63,Caulimoviridae,-0.765083,-0.130011,5.059382
genus,Tungrovirus,1,Caulimoviridae,-0.778789,-0.157145,5.197269
genus,Alphatectivirus,2,Tectiviridae,-0.752084,-0.160376,4.866626
genus,Corticovirus,2,Corticoviridae,-0.721719,-0.14071,4.910433
genus,Tequatrovirus,33,Myoviridae,-0.793607,-0.151836,5.085044
genus,Punavirus,5,Myoviridae,-0.749083,-0.1242,4.922378
genus,Peduovirus,26,Myoviridae,-0.746802,-0.127379,4.922586
genus,Okubovirus,2,Herelleviridae,-0.761605,-0.142082,5.041678
genus,Hpunavirus,2,Myoviridae,-0.767011,-0.143778,5.031408
genus,Tequintavirus,35,Demerecviridae,-0.770661,-0.145272,5.012852
genus,Casadabanvirus,19,Siphoviridae,-0.751744,-0.103075,4.823085
genus,Lambdavirus,13,Siphoviridae,-0.772092,-0.11024,4.909965
genus,Lomovskayavirus,2,Siphoviridae,-0.766295,-0.096586,4.788634
genus,Traversvirus,15,Podoviridae,-0.765361,-0.103271,4.905224
genus,Arequatrovirus,17,Siphoviridae,-0.765561,-0.099046,4.828548
genus,Hendrixvirus,14,Siphoviridae,-0.750096,-0.106702,4.870607
genus,Cepunavirus,2,Podoviridae,-0.844525,-0.144615,5.168105
genus,Enquatrovirus,2,Podoviridae,-0.810915,-0.138151,5.025
genus,Lederbergvirus,19,Podoviridae,-0.773198,-0.115014,4.93729
genus,Salasvirus,7,Podoviridae,-0.797932,-0.142014,5.07922
genus,Teetrevirus,17,Autographiviridae,-0.773607,-0.110703,4.925622
genus,Teseptimavirus,19,Autographiviridae,-0.776006,-0.110724,4.930337
genus,Bocaparvovirus,37,Parvoviridae,-0.907793,-0.061358,4.985511
genus,Protoparvovirus,14,Parvoviridae,-0.887284,-0.09491,5.041882
genus,Erythroparvovirus,7,Parvoviridae,-0.86392,-0.110901,4.968944
genus,Dependoparvovirus,17,Parvoviridae,-0.888565,-0.079932,4.985105
genus,Begomovirus,462,Geminiviridae,-0.872377,-0.0918,5.079552
genus,Mastrevirus,41,Geminiviridae,-0.884965,-0.109768,5.063319
genus,Curtovirus,4,Geminiviridae,-0.84764,-0.133957,5.149559
genus,Gequatrovirus,4,Microviridae,-0.779497,-0.125792,4.976458
genus,Alphatrevirus,11,Microviridae,-0.805663,-0.112353,4.981938
genus,Sinsheimervirus,1,Microviridae,-0.783648,-0.127619,4.984405
genus,Vespertiliovirus,3,Plectroviridae,-0.922154,-0.259115,5.594347
genus,Spiromicrovirus,1,Microviridae,-0.797017,-0.14965,5.149782
genus,Coriovirus,1,Inoviridae,-0.802551,-0.105925,4.851481
genus,Inovirus,2,Inoviridae,-0.768093,-0.163615,4.940661
genus,Lineavirus,2,Inoviridae,-0.735116,-0.130504,4.811395
genus,Infulavirus,1,Inoviridae,-0.747764,-0.153277,4.909695
genus,Tertilicivirus,1,Inoviridae,-0.780206,-0.161771,4.936796
genus,Cystovirus,7,Cystoviridae,-0.720944,-0.152817,4.843694
genus,Rotavirus,9,Reoviridae,-0.777047,-0.154898,5.117751
genus,Phytoreovirus,4,Reoviridae,-0.74686,-0.150254,4.975154
genus,Fijivirus,7,Reoviridae,-0.821593,-0.163013,5.172918
genus,Avibirnavirus,1,Birnaviridae,-0.75114,-0.135219,4.888219
genus,Aquabirnavirus,4,Birnaviridae,-0.745913,-0.124775,4.91706
genus,Totivirus,10,Totiviridae,-0.799745,-0.129783,4.969998
genus,Alphavirus,33,Togaviridae,-0.760765,-0.132554,4.91281
genus,Rubivirus,1,Matonaviridae,-0.849416,-0.061429,4.782207
genus,Alphaarterivirus,1,Arteriviridae,-0.786082,-0.168476,4.912008
genus,Gammaarterivirus,1,Arteriviridae,-0.779573,-0.173454,4.949405
genus,Betaarterivirus,3,Arteriviridae,-0.801699,-0.15478,4.93142
genus,Flavivirus,83,Flaviviridae,-0.775401,-0.149202,4.953825
genus,Pestivirus,14,Flaviviridae,-0.746148,-0.185203,5.063238
genus,Gammacoronavirus,5,Coronaviridae,-0.83073,-0.168403,5.054025
genus,Betacoronavirus,19,Coronaviridae,-0.811614,-0.168827,5.023032
genus,Alphacoronavirus,24,Coronaviridae,-0.826778,-0.166461,5.026555
genus,Torovirus,7,Tobaniviridae,-0.870191,-0.178519,5.177961
genus,Respirovirus,7,Paramyxoviridae,-0.715635,-0.147599,5.002464
genus,Orthorubulavirus,8,Paramyxoviridae,-0.735986,-0.164253,4.97975
genus,Morbillivirus,7,Paramyxoviridae,-0.725181,-0.158914,4.979424
genus,Orthopneumovirus,5,Pneumoviridae,-0.731999,-0.180375,5.075399
genus,Marburgvirus,1,Filoviridae,-0.781917,-0.141414,5.035504
genus,Vesiculovirus,16,Rhabdoviridae,-0.812,-0.147758,5.085333
genus,Novirhabdovirus,4,Rhabdoviridae,-0.724438,-0.1563,4.994089
genus,Lyssavirus,17,Rhabdoviridae,-0.794635,-0.157495,5.090265
genus,Ephemerovirus,9,Rhabdoviridae,-0.795234,-0.167192,5.186901
genus,Nucleorhabdovirus,9,Rhabdoviridae,-0.761393,-0.149651,5.010495
genus,Thogotovirus,3,Orthomyxoviridae,-0.778408,-0.156472,5.089357
genus,Gammainfluenzavirus,1,Orthomyxoviridae,-0.720447,-0.160088,5.003587
genus,Orthobunyavirus,74,Peribunyaviridae,-0.786895,-0.177274,5.156885
genus,Phlebovirus,22,Phenuiviridae,-0.768465,-0.14248,4.999805
genus,Uukuvirus,3,Phenuiviridae,-0.806868,-0.149413,5.088376
genus,Orthonairovirus,14,Nairoviridae,-0.729019,-0.154409,5.00062
genus,Orthotospovirus,20,Tospoviridae,-0.745634,-0.175378,5.092346
genus,Mammarenavirus,36,Arenaviridae,-0.760589,-0.168335,5.084715
genus,Gammaretrovirus,21,Retroviridae,-0.761371,-0.146394,4.958222
genus,Spumavirus,2,Retroviridae,-0.805886,-0.140987,5.067094
genus,Lentivirus,12,Retroviridae,-0.815155,-0.136293,5.090407
genus,Betaretrovirus,11,Retroviridae,-0.801205,-0.154464,5.019698
genus,Alpharetrovirus,10,Retroviridae,-0.744885,-0.125361,4.857123
genus,Deltaretrovirus,8,Retroviridae,-0.808563,-0.167242,5.017526
genus,Lagovirus,3,Caliciviridae,-0.771463,-0.141866,4.885781
genus,Vesivirus,10,Caliciviridae,-0.793832,-0.130621,4.944769
genus,Alphacarmovirus,7,Tombusviridae,-0.779867,-0.142168,4.988529
genus,Gammacarmovirus,4,Tombusviridae,-0.762709,-0.129999,4.90996
genus,Betacarmovirus,4,Tombusviridae,-0.785181,-0.134013,4.962414
genus,Levivirus,6,Leviviridae,-0.791536,-0.145964,5.025524
genus,Allolevivirus,3,Leviviridae,-0.792368,-0.136204,5.01134
genus,Luteovirus,13,Luteoviridae,-0.779802,-0.12233,4.994797
genus,Polerovirus,33,Luteoviridae,-0.804465,-0.109428,4.947592
genus,Alphanecrovirus,4,Tombusviridae,-0.808783,-0.119202,4.995298
genus,Betanecrovirus,3,Tombusviridae,-0.801527,-0.147164,5.026089
genus,Parechovirus,5,Picornaviridae,-0.799971,-0.148966,5.011951
genus,Enterovirus,29,Picornaviridae,-0.808281,-0.144803,4.986654
genus,Hepatovirus,11,Picornaviridae,-0.805016,-0.165126,5.083282
genus,Cardiovirus,5,Picornaviridae,-0.834235,-0.136483,4.989308
genus,Aphthovirus,5,Picornaviridae,-0.809653,-0.141819,4.967396
genus,Cripavirus,6,Dicistroviridae,-0.810909,-0.149414,5.078218
genus,Machlomovirus,1,Tombusviridae,-0.803234,-0.119337,5.002695
genus,Sobemovirus,18,Solemoviridae,-0.775974,-0.116583,4.893048
genus,Tombusvirus,16,Tombusviridae,-0.725133,-0.141758,4.879946
genus,Tymovirus,26,Tymoviridae,-0.798623,-0.149838,4.965136
